計畫名稱,鑽孔編號,試驗編號,試驗中文名稱,試驗英文名稱,取樣編號,上限深度(公尺),下限深度(公尺),統一土壤分類,含水量(%),液性限度(%),塑性指數(%),比重,礫石(%),砂(%),粉土(%),黏土(%),統體密度(t/m3),空隙比,D10(mm),D30(mm),D60(mm),統體單位重(t/m3),不擾動試體無圍壓縮強度(kg/cm2),不擾動試體破壞應變(%),不擾動試體初始含水量(%),不擾動試體最終含水量(%),重模試體無圍壓縮強度(kg/cm2),重模試體破壞應變(%),重模試體初始含水量(%),重模試體最終含水量(%),靈敏度,壓縮指數(Cc),再壓指數(Cr),預壓密壓力(kg/cm2),試體初始含水量(%),試體最終含水量(%),試體初始空隙比,試體最終空隙比,試體初始飽和度(%),試體最終飽和度(%),座標系統,孔口X座標,孔口Y座標,尖峰凝聚力(kg/cm2),尖峰內摩擦角(度),試體最終單位重(t/m3),細料(%),乾密度(t/m3),凝聚力(kg/cm2),內摩擦角(度),有效凝聚力(kg/cm2),有效內摩擦角(度),初始含水量(%),最終含水量(%),初始單位重(t/m3),初始飽和度(%),破壞時孔隙水壓參數A,壓密係數(10^-3cm2/s),不擾動試體初始單位重(t/m3),殘餘凝聚力(kg/cm2),殘餘內摩擦角(度),試體初始單位重(t/m3),最終單位重(t/m3),不擾動剪力強度(kg/cm2),重模剪力強度(kg/cm2),十字片直徑(mm),十字片長度(mm),乾單位重(t/m3),孔口Y座標.1,N_value,SPTN_ori,Confidence(%),_matched,TWD97_X,TWD97_Y,water_depth(m),鑽孔地表高程
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-4,,,,T-3,19.8,20.55,CL,36.0,39,18,2.75,0,1,63,36,,1.04,,,,1.83,,,,,,,,,,,,,,,,,,,TW97,306702,2771116.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306702.0,2771116.04,2.23,6.23
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-4,,,,S-11,20.55,21.0,CL,33.0,36,16,2.71,3,3,65,29,,0.92,,,,1.87,,,,,,,,,,,,,,,,,,,TW97,306702,2771116.04,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,306702.0,2771116.04,2.23,6.23
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-4,,,,S-12,22.05,22.5,CL,37.0,38,17,2.74,0,1,63,36,,1.08,,,,1.8,,,,,,,,,,,,,,,,,,,TW97,306702,2771116.04,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,306702.0,2771116.04,2.23,6.23
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-4,,,,S-13,23.55,24.0,CL,32.0,37,16,2.72,0,1,63,36,,0.86,,,,1.94,,,,,,,,,,,,,,,,,,,TW97,306702,2771116.04,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,306702.0,2771116.04,2.23,6.23
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-4,,,,T-4,24.3,25.05,CL,36.0,39,18,2.74,0,1,63,36,,1.04,,,,1.83,,,,,,,,,,,,,,,,,,,TW97,306702,2771116.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306702.0,2771116.04,2.23,6.23
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-4,,,,T-4,24.3,25.05,CL,,39,18,,,,,,,,,,,,1.64,3.94,36.0,35.0,,,,,,,,,,,,,,,TW97,306702,2771116.04,,,,,,,,,,,,,,,,1.83,,,,,,,,,,,,,,,306702.0,2771116.04,2.23,6.23
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-4,,,,S-14,25.05,25.5,CL,36.0,35,15,2.75,0,1,60,39,,0.95,,,,1.93,,,,,,,,,,,,,,,,,,,TW97,306702,2771116.04,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,306702.0,2771116.04,2.23,6.23
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-4,,,,S-15,26.55,27.0,CL,32.0,34,14,2.72,0,1,74,25,,0.83,,,,1.96,,,,,,,,,,,,,,,,,,,TW97,306702,2771116.04,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,306702.0,2771116.04,2.23,6.23
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-4,,,,VST-6,27.3,27.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TW97,306702,2771116.04,,,,,,,,,,,,,,,,,,,,,0.488,0.175,,,,,,,,,306702.0,2771116.04,2.23,6.23
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-4,,,,S-16,28.05,28.5,CL,33.0,36,16,2.72,0,1,69,30,,0.84,,,,1.97,,,,,,,,,,,,,,,,,,,TW97,306702,2771116.04,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,306702.0,2771116.04,2.23,6.23
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-4,,,,S-17,29.55,30.0,CL,26.0,28,10,2.71,0,5,78,17,,0.68,,,,2.04,,,,,,,,,,,,,,,,,,,TW97,306702,2771116.04,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,306702.0,2771116.04,2.23,6.23
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-4,,,,T-5,30.3,31.05,CL,31.0,31,10,2.72,0,2,74,24,,0.85,,,,1.93,,,,,,,,,,,,,,,,,,,TW97,306702,2771116.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306702.0,2771116.04,2.23,6.23
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-4,,,,S-18,31.05,31.5,CL,32.0,31,11,2.72,0,1,67,32,,0.85,,,,1.94,,,,,,,,,,,,,,,,,,,TW97,306702,2771116.04,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,306702.0,2771116.04,2.23,6.23
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-4,,,,S-19,32.55,33.0,CL,35.0,39,17,2.73,0,1,57,42,,0.92,,,,1.92,,,,,,,,,,,,,,,,,,,TW97,306702,2771116.04,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,306702.0,2771116.04,2.23,6.23
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-4,,,,T-6,33.3,34.05,ML,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TW97,306702,2771116.04,,,,,,0.78,0.0,,,40.0,,1.79,,,,,,,,1.79,,,,,,2771116.04,,,,,306702.0,2771116.04,2.23,6.23
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-4,,,,T-6,33.3,34.05,ML,41.0,41,14,2.72,0,7,77,16,,1.15,,,,1.79,,,,,,,,,,,,,,,,,,,TW97,306702,2771116.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306702.0,2771116.04,2.23,6.23
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-4,,,,S-20,34.05,34.5,ML,29.0,26,4,2.72,0,13,74,13,,0.84,,,,1.9,,,,,,,,,,,,,,,,,,,TW97,306702,2771116.04,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,306702.0,2771116.04,2.23,6.23
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-4,,,,S-21,35.55,36.0,CL-ML,30.0,27,7,2.72,0,3,81,16,,0.9,,,,1.87,,,,,,,,,,,,,,,,,,,TW97,306702,2771116.04,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,306702.0,2771116.04,2.23,6.23
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-4,,,,S-22,37.05,37.5,ML,32.0,26,4,2.72,0,30,59,11,,1.02,,,,1.78,,,,,,,,,,,,,,,,,,,TW97,306702,2771116.04,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,306702.0,2771116.04,2.23,6.23
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-4,,,,T-7,37.8,38.55,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BH-4,TW97,306702.0,,,,,,0.129,11.3,,,0.0,,24.9,,,,,,,,35.0,,,,,,2771116.04,,,,,306702.0,2771116.04,2.23,6.23
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-4,,,,T-7,37.8,38.55,CL,35.0,37,19,2.72,0,5,73,22,,0.95,,,,1.88,,,,,,,,,,,,,,,,,,,TW97,306702,2771116.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306702.0,2771116.04,2.23,6.23
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-4,,,,S-23,38.55,39.0,CL,33.0,42,20,2.67,0,5,73,22,,0.89,,,,1.88,,,,,,,,,,,,,,,,,,,TW97,306702,2771116.04,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,306702.0,2771116.04,2.23,6.23
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-4,,,,S-24,40.05,40.5,CL,37.0,37,15,2.67,0,5,81,14,,0.97,,,,1.85,,,,,,,,,,,,,,,,,,,TW97,306702,2771116.04,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,306702.0,2771116.04,2.23,6.23
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-4,,,,S-25,41.55,42.0,CL,24.0,24,9,2.71,0,10,77,13,,0.69,,,,1.99,,,,,,,,,,,,,,,,,,,TW97,306702,2771116.04,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,306702.0,2771116.04,2.23,6.23
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-4,,,,S-26,43.05,43.5,CL,24.0,27,11,2.69,0,16,71,13,,0.7,,,,1.97,,,,,,,,,,,,,,,,,,,TW97,306702,2771116.04,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,306702.0,2771116.04,2.23,6.23
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-4,,,,S-27,44.55,45.0,CL,28.0,39,18,2.71,0,2,64,34,,0.8,,,,1.93,,,,,,,,,,,,,,,,,,,TW97,306702,2771116.04,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,306702.0,2771116.04,2.23,6.23
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-4,,,,S-28,46.05,46.5,CL,30.0,37,17,2.75,0,27,55,18,,0.81,,,,1.98,,,,,,,,,,,,,,,,,,,TW97,306702,2771116.04,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,306702.0,2771116.04,2.23,6.23
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-4,,,,S-29,47.55,48.0,SM,20.0,-,NP,2.67,0,68,26,6,,0.59,,,,2.02,,,,,,,,,,,,,,,,,,,TW97,306702,2771116.04,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,306702.0,2771116.04,2.23,6.23
,89614591-J191203_BH-4,,,,,48.06,48.67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>50,50/5,63.26,False,306702.0,2771116.04,2.23,6.23
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-4,,,,S-30,49.05,49.5,SP-SM,21.0,-,NP,2.68,0,88,11,1,,0.54,,,,2.1,,,,,,,,,,,,,,,,,,,TW97,306702,2771116.04,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,306702.0,2771116.04,2.23,6.23
,89614591-J191203_BH-4,,,,,49.57,50.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>50,20+50/2,47.64,False,306702.0,2771116.04,2.23,6.23
,89614591-J191203_BH-4,,,,,50.31,50.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>50,1950-06-01 00:00:00,63.64,False,306702.0,2771116.04,2.23,6.23
,89614591-J191203_BH-4,,,,,51.78,52.39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>50,50/5,62.85,False,306702.0,2771116.04,2.23,6.23
,89614591-J191203_BH-4,,,,,53.21,53.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>50,50/10,87.39,False,306702.0,2771116.04,2.23,6.23
,89614591-J191203_BH-4,,,,,55.01,55.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,6+6+9,91.46,False,306702.0,2771116.04,2.23,6.23
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-4,,,,S-31,56.55,57.0,CL,35.0,33,10,2.72,0,1,68,31,,0.97,,,,1.86,,,,,,,,,,,,,,,,,,,TW97,306702,2771116.04,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,306702.0,2771116.04,2.23,6.23
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-4,,,,S-32,58.05,58.5,CL,40.0,43,18,2.74,0,1,41,58,,1.03,,,,1.89,,,,,,,,,,,,,,,,,,,TW97,306702,2771116.04,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,306702.0,2771116.04,2.23,6.23
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-4,,,,S-33,59.55,60.0,CL,43.0,48,23,2.74,0,0,42,58,,1.19,,,,1.79,,,,,,,,,,,,,,,,,,,TW97,306702,2771116.04,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,306702.0,2771116.04,2.23,6.23
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-4,,,,S-34,62.55,63.0,CL,39.0,43,19,2.72,0,3,50,47,,1.12,,,,1.79,,,,,,,,,,,,,,,,,,,TW97,306702,2771116.04,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,306702.0,2771116.04,2.23,6.23
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-4,,,,S-35,65.55,66.0,CL,46.0,43,20,2.73,0,1,44,55,,1.23,,,,1.79,,,,,,,,,,,,,,,,,,,TW97,306702,2771116.04,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,306702.0,2771116.04,2.23,6.23
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-4,,,,S-36,68.55,69.0,CL,25.0,32,14,2.69,0,48,51,1,,0.6,,,,2.11,,,,,,,,,,,,,,,,,,,TW97,306702,2771116.04,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,306702.0,2771116.04,2.23,6.23
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-4,,,,S-37,71.55,72.0,CL,32.0,33,16,2.71,0,5,63,32,,0.83,,,,1.96,,,,,,,,,,,,,,,,,,,TW97,306702,2771116.04,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,306702.0,2771116.04,2.23,6.23
,89614591-J191203_BH-4,,,,,74.52,75.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,6+12+18,99.97,False,306702.0,2771116.04,2.23,6.23
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-4,,,,S-38,77.55,78.0,CL,21.0,27,10,2.67,0,49,43,8,,0.51,,,,2.13,,,,,,,,,,,,,,,,,,,TW97,306702,2771116.04,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,306702.0,2771116.04,2.23,6.23
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-4,,,,S-39,80.55,81.0,SM,26.0,-,NP,2.69,0,56,39,5,,0.68,,,,2.01,,,,,,,,,,,,,,,,,,,TW97,306702,2771116.04,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,306702.0,2771116.04,2.23,6.23
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-4,,,,S-40,82.05,82.22,SP-SM,24.0,-,NP,2.63,13,80,6,1,,0.74,,,,1.88,,,,,,,,,,,,,,,,,,,TW97,306702,2771116.04,,,,,,,,,,,,,,,,,,,,,,,,,,,>50,,,,306702.0,2771116.04,2.23,6.23
,89614591-J191203_BH-4,,,,,86.3,86.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>50,50/7,70.89,False,306702.0,2771116.04,2.23,6.23
,89614591-J191203_BH-4,,,,,89.73,90.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,>50,50/7,34.24,False,306702.0,2771116.04,2.23,6.23
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-5,,,,S-1,2.55,3.0,SC,24.0,44,21,2.7,17,35,27,21,,0.79,,,,1.88,,,,,,,,,,,,,,,,,,,TW97,306753.74,2771142.32,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,306753.74,2771142.32,,6.01
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-5,,,,T-1,3.3,4.05,CL,38.0,35,12,2.67,0,8,79,13,,1.02,,,,1.83,,,,,,,,,,,,,,,,,,,TW97,306753.74,2771142.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306753.74,2771142.32,,6.01
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-5,,,,T-1,3.3,4.05,CL,,35,12,,,,,,,,,,,,0.44,9.82,38.0,38.0,,,,,,,,,,,,,,,TW97,306753.74,2771142.32,,,,,,,,,,,,,,,,1.83,,,,,,,,,,,,,,,306753.74,2771142.32,,6.01
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-5,,,,S-2,4.05,4.5,CL,35.0,39,19,2.66,0,8,74,18,,1.05,,,,1.75,,,,,,,,,,,,,,,,,,,TW97,306753.74,2771142.32,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,306753.74,2771142.32,,6.01
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-5,,,,S-3,5.55,6.0,CL,35.0,27,9,2.7,0,1,67,32,,1.06,,,,1.77,,,,,,,,,,,,,,,,,,,TW97,306753.74,2771142.32,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,306753.74,2771142.32,,6.01
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-5,,,,S-4,7.05,7.5,CL-ML,29.0,25,5,2.67,0,14,67,19,,0.82,,,,1.9,,,,,,,,,,,,,,,,,,,TW97,306753.74,2771142.32,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,306753.74,2771142.32,,6.01
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-5,,,,S-5,8.55,9.0,CL,29.0,31,13,2.68,0,21,64,15,,0.92,,,,1.8,,,,,,,,,,,,,,,,,,,TW97,306753.74,2771142.32,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,306753.74,2771142.32,,6.01
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-5,,,,T-2,9.3,10.05,CL,34.0,28,9,2.71,0,22,71,7,,0.91,,,,1.9,,,,,,,,,,,,,,,,,,,TW97,306753.74,2771142.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306753.74,2771142.32,,6.01
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-5,,,,S-6,10.05,10.5,CL,33.0,26,8,2.69,0,37,43,20,,1.05,,,,1.74,,,,,,,,,,,,,,,,,,,TW97,306753.74,2771142.32,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,306753.74,2771142.32,,6.01
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-5,,,,S-7,11.55,12.0,CL,25.0,28,9,2.73,13,23,45,19,,0.86,,,,1.83,,,,,,,,,,,,,,,,,,,TW97,306753.74,2771142.32,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,306753.74,2771142.32,,6.01
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-5,,,,S-8,13.05,13.5,CL,29.0,32,12,2.69,0,9,79,12,,0.83,,,,1.9,,,,,,,,,,,,,,,,,,,TW97,306753.74,2771142.32,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,306753.74,2771142.32,,6.01
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-5,,,,S-9,14.55,15.0,CL,37.0,37,15,2.72,0,0,53,47,,1.13,,,,1.75,,,,,,,,,,,,,,,,,,,TW97,306753.74,2771142.32,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,306753.74,2771142.32,,6.01
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-5,,,,T-3,15.3,16.05,CL,38.0,40,18,2.74,0,1,65,34,,1.04,,,,1.85,,,,,,,,,,,,,,,,,,,TW97,306753.74,2771142.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306753.74,2771142.32,,6.01
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-5,,,,T-3,15.3,16.05,CL,,40,18,,,,,,,,,,,,1.0,7.29,38.0,38.0,,,,,,,,,,,,,,,TW97,306753.74,2771142.32,,,,,,,,,,,,,,,,1.85,,,,,,,,,,,,,,,306753.74,2771142.32,,6.01
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-5,,,,S-10,16.05,16.5,CL,42.0,47,25,2.71,0,0,46,54,,1.13,,,,1.81,,,,,,,,,,,,,,,,,,,TW97,306753.74,2771142.32,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,306753.74,2771142.32,,6.01
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-5,,,,S-11,17.55,18.0,CL,38.0,44,24,2.69,0,1,58,41,,1.1,,,,1.77,,,,,,,,,,,,,,,,,,,TW97,306753.74,2771142.32,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,306753.74,2771142.32,,6.01
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-5,,,,VST-7,18.3,18.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TW97,306753.74,2771142.32,,,,,,,,,,,,,,,,,,,,,0.318,0.026,,,,,,,,,306753.74,2771142.32,,6.01
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-5,,,,S-12,19.05,19.5,CL,37.0,40,19,2.68,0,2,58,40,,1.09,,,,1.75,,,,,,,,,,,,,,,,,,,TW97,306753.74,2771142.32,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,306753.74,2771142.32,,6.01
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-5,,,,S-13,20.55,21.0,CL,34.0,36,16,2.71,0,1,65,34,,0.92,,,,1.89,,,,,,,,,,,,,,,,,,,TW97,306753.74,2771142.32,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,306753.74,2771142.32,,6.01
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-5,,,,S-14,22.05,22.5,CL,33.0,35,15,2.71,0,1,61,38,,0.85,,,,1.94,,,,,,,,,,,,,,,,,,,TW97,306753.74,2771142.32,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,306753.74,2771142.32,,6.01
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-5,,,,T-4,22.8,23.55,CL,,37,15,,,,,,,,,,,,,,,,,,,,,0.34,,1.9,36.0,29.0,1.001,0.68,99.0,100.0,TW97,306753.74,2771142.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306753.74,2771142.32,,6.01
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-5,,,,T-4,22.8,23.55,CL,36.0,37,15,2.74,0,1,82,17,,1,,,,1.86,,,,,,,,,,,,,,,,,,,TW97,306753.74,2771142.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306753.74,2771142.32,,6.01
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-5,,,,S-15,23.55,24.0,CL,34.0,35,15,2.66,0,1,62,37,,0.87,,,,1.9,,,,,,,,,,,,,,,,,,,TW97,306753.74,2771142.32,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,306753.74,2771142.32,,6.01
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-5,,,,S-16,25.05,25.5,CL,30.0,33,14,2.67,0,2,67,31,,0.77,,,,1.96,,,,,,,,,,,,,,,,,,,TW97,306753.74,2771142.32,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,306753.74,2771142.32,,6.01
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-5,,,,T-5,25.8,26.55,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,TW97,306753.74,2771142.32,,,,,,0.72,0.0,,,29.0,,1.96,,,,,,,,1.96,,,,,,2771142.32,,,,,306753.74,2771142.32,,6.01
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-5,,,,T-5,25.8,26.55,CL,29.0,32,12,2.71,0,8,80,12,,0.78,,,,1.96,,,,,,,,,,,,,,,,,,,TW97,306753.74,2771142.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,306753.74,2771142.32,,6.01
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-5,,,,S-17,26.55,27.0,CL,29.0,32,13,2.68,0,1,70,29,,0.85,,,,1.87,,,,,,,,,,,,,,,,,,,TW97,306753.74,2771142.32,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,306753.74,2771142.32,,6.01
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-5,,,,S-18,28.05,28.5,CL,28.0,33,13,2.69,0,1,70,29,,0.84,,,,1.88,,,,,,,,,,,,,,,,,,,TW97,306753.74,2771142.32,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,306753.74,2771142.32,,6.01
臺北市松山區西松段三小段156地號基地補充土壤地質調查及大地工程分析,89614591-J191203_BH-5,,,,T-6,28.8,29.55,CL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BH-5,TW97,306753.74,,,,,,0.472,12.8,,,0.0,,31.9,,,,,,,,26.0,,,,,,2771142.32,,,,,306753.74,2771142.32,,6.01
